"","OUTPUT","weight"
"110",0,0.000725689404934688
"111",0,0.000143698807299899
"112",0,0.000143698807299899
"113",0,0.000143698807299899
"114",0,0.000143698807299899
"115",0,0.00675384394309527
"116",0,0.000143698807299899
"117",0,0.000725689404934688
"118",0,0.000431096421899698
"119",0,0.00560425348469608
"120",0,0.00217706821480406
"121",0,0.000431096421899698
"122",0,0.00290275761973875
"123",0,0.000143698807299899
"124",0,0.000725689404934688
"125",0,0.00143698807299899
"126",0,0.000725689404934688
"127",0,0.00502945825549648
"128",0,0.000287397614599799
"129",0,0.000287397614599799
"130",0,0.0010058916510993
"131",0,0.00459836183359678
"132",0,0.000431096421899698
"133",0,0.000725689404934688
"134",0,0.00798258345428157
"135",0,0.000143698807299899
"136",0,0.00145137880986938
"137",0,0.000431096421899698
"138",0,0.000143698807299899
"139",0,0.000574795229199598
"140",0,0.00943396226415094
"141",0,0.00129328926569909
"142",0,0.000143698807299899
"143",0,0.000725689404934688
"144",0,0.000574795229199598
"145",0,0.00217706821480406
"146",0,0.000287397614599799
"147",0,0.000287397614599799
"148",0,0.00589165109929588
"149",0,0.000725689404934688
"150",0,0.000574795229199598
"151",0,0.000143698807299899
"152",0,0.000431096421899698
"153",0,0.000287397614599799
"154",0,0.00217706821480406
"155",0,0.000287397614599799
"156",0,0.000725689404934688
"157",0,0.000431096421899698
"158",0,0.000143698807299899
"159",0,0.000725689404934688
"160",0,0.00145137880986938
"161",0,0.000287397614599799
"162",0,0.000143698807299899
"163",0,0.000725689404934688
"164",0,0.00273027733869809
"165",0,0.00435413642960813
"166",0,0.000862192843799396
"167",0,0.000143698807299899
"168",0,0.00143698807299899
"169",0,0.000143698807299899
"170",0,0.000287397614599799
"171",0,0.000431096421899698
"172",0,0.00435413642960813
"173",0,0.00847822963069407
"174",0,0.00653120464441219
"175",0,0.000725689404934688
"176",0,0.000143698807299899
"177",0,0.00186808449489869
"178",0,0.000143698807299899
"179",0,0.000143698807299899
"180",0,0.000143698807299899
"181",0,0.000143698807299899
"182",0,0.000431096421899698
"183",0,0.00290275761973875
"184",0,0.00373616898979738
"185",0,0.00330507256789769
"186",0,0.000143698807299899
"187",0,0.00145137880986938
"188",0,0.00344877137519759
"189",0,0.000718494036499497
"190",0,0.00217706821480406
"191",0,0.000143698807299899
"192",0,0.00145137880986938
"193",0,0.000143698807299899
"194",0,0.000574795229199598
"195",0,0.000574795229199598
"196",0,0.000143698807299899
"197",0,0.00344877137519759
"198",0,0.0319303338171263
"199",0,0.0011495904583992
"200",0,0.000143698807299899
"201",0,0.000143698807299899
"202",0,0.00145137880986938
"203",0,0.0011495904583992
"204",0,0.00362844702467344
"205",0,0.000287397614599799
"206",0,0.000431096421899698
"207",0,0.0011495904583992
"208",0,0.000574795229199598
"209",0,0.0148009771518896
"210",0,0.00143698807299899
"211",0,0.000725689404934688
"212",0,0.000143698807299899
"213",0,0.000431096421899698
"214",0,0.0101596516690856
"215",0,0.0275761973875181
"216",0,0.00145137880986938
"217",0,0.00215548210949849
"218",0,0.000718494036499497
"219",0,0.00217706821480406
"220",0,0.0537010159651669
"221",0,0.000143698807299899
"222",0,0.000143698807299899
"223",0,0.000725689404934688
"224",0,0.000718494036499497
"225",0,0.00172438568759879
"226",0,0.000574795229199598
"227",0,0.000143698807299899
"228",0,0.000287397614599799
"229",0,0.00145137880986938
"230",0,0.000143698807299899
"231",0,0.000725689404934688
"232",0,0.000431096421899698
"233",0,0.000287397614599799
"234",0,0.00488575944819658
"235",0,0.010058916510993
"236",0,0.000143698807299899
"237",0,0.00217706821480406
"238",0,0.000718494036499497
"239",0,0.0011495904583992
"240",0,0.000725689404934688
"241",0,0.000143698807299899
"242",0,0.000143698807299899
"243",0,0.000718494036499497
"244",0,0.0010058916510993
"245",0,0.000725689404934688
"246",0,0.00145137880986938
"247",0,0.000143698807299899
"248",0,0.000574795229199598
"249",0,0.00217706821480406
"250",0,0.000143698807299899
"251",0,0.000725689404934688
"252",0,0.000725689404934688
"253",0,0.000431096421899698
"254",0,0.0011495904583992
"255",0,0.00145137880986938
"256",0,0.000143698807299899
"257",0,0.000725689404934688
"258",0,0.000143698807299899
"259",0,0.000143698807299899
"260",0,0.00507982583454282
"261",0,0.000431096421899698
"262",0,0.000143698807299899
"263",0,0.000143698807299899
"264",0,0.000431096421899698
"265",0,0.000143698807299899
"266",0,0.000143698807299899
"267",0,0.000287397614599799
"268",0,0.00290275761973875
"269",0,0.00962782008909326
"270",0,0.00145137880986938
"271",0,0.000862192843799396
"272",0,0.00217706821480406
"273",0,0.0010058916510993
"274",0,0.0010058916510993
"275",0,0.00459836183359678
"276",0,0.000143698807299899
"277",0,0.0239477503628447
"278",0,0.000862192843799396
"279",0,0.00290275761973875
"280",0,0.00145137880986938
"281",0,0.000143698807299899
"282",0,0.0010058916510993
"283",0,0.00186808449489869
"284",0,0.000143698807299899
"285",0,0.000431096421899698
"286",0,0.000143698807299899
"287",0,0.000287397614599799
"288",0,0.000143698807299899
"289",0,0.00362844702467344
"290",0,0.00244287972409829
"291",0,0.000718494036499497
"292",0,0.000143698807299899
"293",0,0.00172438568759879
"294",0,0.00273027733869809
"295",0,0.00143698807299899
"296",0,0.000287397614599799
"297",0,0.000143698807299899
"298",0,0.000143698807299899
"299",0,0.000143698807299899
"300",0,0.00435413642960813
"301",0,0.00589165109929588
"302",0,0.00217706821480406
"303",0,0.00290275761973875
"304",0,0.000143698807299899
"305",0,0.000725689404934688
"306",0,0.000431096421899698
"307",0,0.00217706821480406
"308",0,0.000143698807299899
"309",0,0.000287397614599799
"310",0,0.00215548210949849
"311",0,0.000143698807299899
"312",0,0.000143698807299899
"313",0,0.0280212674234804
"314",0,0.000431096421899698
"315",0,0.000143698807299899
"316",0,0.000143698807299899
"317",0,0.000725689404934688
"318",0,0.000143698807299899
"319",0,0.000143698807299899
"320",0,0.000143698807299899
"321",0,0.000143698807299899
"322",0,0.000143698807299899
"323",0,0.000143698807299899
"324",0,0.000287397614599799
"325",0,0.00435413642960813
"326",0,0.000143698807299899
"327",0,0.000143698807299899
"328",0,0.000862192843799396
"329",0,0.000287397614599799
"330",0,0.00435413642960813
"331",0,0.000725689404934688
"332",0,0.000143698807299899
"333",0,0.000287397614599799
"334",0,0.000287397614599799
"335",0,0.00507982583454282
"336",0,0.000287397614599799
"337",0,0.000431096421899698
"338",0,0.000143698807299899
"339",0,0.000143698807299899
"340",0,0.000431096421899698
"341",0,0.00290275761973875
"342",0,0.000862192843799396
"343",0,0.00217706821480406
"344",0,0.000143698807299899
"345",0,0.000431096421899698
"346",0,0.000574795229199598
"347",0,0.000143698807299899
"348",0,0.00603534990659578
"349",0,0.00316137376059779
"350",0,0.000143698807299899
"351",0,0.000725689404934688
"352",0,0.0010058916510993
"353",0,0.00217706821480406
"354",0,0.0058055152394775
"355",0,0.00689754275039517
"356",0,0.000287397614599799
"357",0,0.000725689404934688
"358",0,0.00145137880986938
"359",0,0.00905302485989366
"360",0,0.000287397614599799
"361",0,0.00186808449489869
"362",0,0.00129328926569909
"363",0,0.000143698807299899
"364",0,0.00186808449489869
"365",0,0.000143698807299899
"366",0,0.00507982583454282
"367",0,0.000725689404934688
"368",0,0.000725689404934688
"369",0,0.000725689404934688
"370",0,0.000287397614599799
"371",0,0.000143698807299899
"372",0,0.000143698807299899
"373",0,0.000143698807299899
"374",0,0.000725689404934688
"375",0,0.000143698807299899
"376",0,0.0101596516690856
"377",0,0.000143698807299899
"378",0,0.000287397614599799
"379",0,0.0011495904583992
"380",0,0.000431096421899698
"381",0,0.000143698807299899
"382",0,0.000431096421899698
"383",0,0.00531685587009628
"384",0,0.000431096421899698
"385",0,0.00217706821480406
"386",0,0.111756168359942
"387",0,0.000725689404934688
"388",0,0.000143698807299899
"389",0,0.000287397614599799
"390",0,0.000143698807299899
"391",0,0.0011495904583992
"392",0,0.000287397614599799
"393",0,0.00316137376059779
"394",0,0.00589165109929588
"395",0,0.000725689404934688
"396",0,0.000143698807299899
"397",0,0.000143698807299899
"398",0,0.000143698807299899
"399",0,0.00435413642960813
"400",0,0.000725689404934688
"401",0,0.000725689404934688
"402",0,0.00344877137519759
"403",0,0.000431096421899698
"404",0,0.000287397614599799
"405",0,0.00435413642960813
"406",0,0.000431096421899698
"407",0,0.000143698807299899
"408",0,0.00244287972409829
"409",0,0.000143698807299899
"410",0,0.000287397614599799
"411",0,0.000143698807299899
"412",0,0.000143698807299899
"413",0,0.000143698807299899
"414",0,0.000287397614599799
"415",0,0.0101596516690856
"416",0,0.00316137376059779
"417",0,0.00290275761973875
"418",0,0.000431096421899698
"419",0,0.000725689404934688
"420",0,0.00217706821480406
"421",0,0.000143698807299899
"422",0,0.000143698807299899
"423",0,0.000143698807299899
"424",0,0.0283018867924528
"425",0,0.00435413642960813
"426",0,0.00172438568759879
"427",0,0.0010058916510993
"428",0,0.000287397614599799
"429",0,0.000143698807299899
"430",0,0.000287397614599799
"431",0,0.0010058916510993
"432",0,0.000431096421899698
"433",0,0.000143698807299899
"434",0,0.00217706821480406
"435",0,0.00229918091679839
"436",0,0.000143698807299899
"437",0,0.000143698807299899
"438",0,0.000143698807299899
"439",0,0.00143698807299899
"440",0,0.00290275761973875
"441",0,0.000725689404934688
"442",0,0.000143698807299899
"443",0,0.00145137880986938
"444",0,0.000143698807299899
"445",0,0.00435413642960813
"446",0,0.000143698807299899
"447",0,0.00145137880986938
"448",0,0.00290275761973875
"449",0,0.00201178330219859
"450",0,0.000143698807299899
"451",0,0.0246734397677794
"452",0,0.0312046444121916
"453",0,0.0108853410740203
"454",0,0.000143698807299899
"455",0,0.011611030478955
"456",0,0.000143698807299899
"457",0,0.000143698807299899
"458",0,0.000862192843799396
"459",0,0.000143698807299899
"460",0,0.000718494036499497
"461",0,0.000862192843799396
"462",0,0.000143698807299899
"463",0,0.000287397614599799
"464",0,0.000143698807299899
"465",0,0.000725689404934688
"466",0,0.000143698807299899
"467",0,0.000143698807299899
"468",0,0.00435413642960813
"469",0,0.000718494036499497
"470",0,0.000143698807299899
"471",0,0.00344877137519759
"472",0,0.0457184325108853
"473",0,0.000143698807299899
"474",0,0.00344877137519759
"475",0,0.000725689404934688
"476",0,0.000718494036499497
"477",0,0.00435413642960813
"478",0,0.00129328926569909
"479",0,0.00244287972409829
"480",0,0.000725689404934688
"481",0,0.00229918091679839
"482",0,0.00217706821480406
"483",0,0.000725689404934688
"484",0,0.00217706821480406
"485",0,0.000143698807299899
"486",0,0.000287397614599799
"487",0,0.000862192843799396
"488",0,0.000143698807299899
"489",0,0.00217706821480406
"490",0,0.000862192843799396
"491",0,0.000143698807299899
"492",0,0.000287397614599799
"493",0,0.00273027733869809
"494",0,0.000143698807299899
"495",0,0.000725689404934688
"496",0,0.00761603678689467
"497",0,0.000143698807299899
"498",0,0.00217706821480406
"499",0,0.000287397614599799
"500",0,0.000143698807299899
"501",0,0.000143698807299899
"502",0,0.000718494036499497
"503",0,0.000574795229199598
"504",0,0.000431096421899698
"505",0,0.000143698807299899
"506",0,0.000287397614599799
"507",0,0.000287397614599799
"508",0,0.000431096421899698
"509",0,0.000862192843799396
"510",0,0.0058055152394775
"511",0,0.000287397614599799
"512",0,0.000143698807299899
"513",0,0.000287397614599799
"514",0,0.00201178330219859
"515",0,0.0159651669085631
"516",0,0.000143698807299899
"517",0,0.00145137880986938
"518",0,0.00129328926569909
"519",0,0.000725689404934688
"520",0,0.000431096421899698
"521",0,0.000143698807299899
"522",0,0.000718494036499497
"523",0,0.000143698807299899
"524",0,0.0010058916510993
"525",0,0.000143698807299899
"526",0,0.000725689404934688
"527",0,0.000718494036499497
"528",0,0.00145137880986938
"529",0,0.00145137880986938
"530",0,0.000725689404934688
"531",0,0.000143698807299899
"532",0,0.000725689404934688
"533",0,0.0420899854862119
"534",0,0.00290275761973875
"535",0,0.000862192843799396
"536",0,0.000725689404934688
"537",0,0.00445466302629688
"538",0,0.000725689404934688
"539",0,0.000143698807299899
"540",0,0.000143698807299899
"541",0,0.00488575944819658
"542",0,0.000574795229199598
"543",0,0.000725689404934688
"544",0,0.0319303338171263
"545",0,0.044267053701016
"546",0,0.0010058916510993
"547",0,0.00290275761973875
"548",0,0.000143698807299899
"549",0,0.000287397614599799
"550",0,0.00244287972409829
"551",0,0.000143698807299899
"552",0,0.00344877137519759
"553",0,0.000725689404934688
"554",0,0.000862192843799396
"555",0,0.00362844702467344
"556",0,0.000725689404934688
"557",0,0.00718494036499497
"558",0,0.000725689404934688
"559",0,0.0058055152394775
"560",0,0.000143698807299899
"561",0,0.021044992743106
"562",0,0.000287397614599799
"563",0,0.000725689404934688
"564",0,0.000725689404934688
"565",0,0.000143698807299899
"566",0,0.000143698807299899
"567",0,0.000287397614599799
"568",0,0.000143698807299899
"569",0,0.0159651669085631
"570",0,0.000143698807299899
"571",0,0.0152394775036284
"572",0,0.000143698807299899
"573",0,0.000143698807299899
"574",0,0.000725689404934688
"575",0,0.000431096421899698
"576",0,0.000725689404934688
"577",0,0.000431096421899698
"578",0,0.000143698807299899
"579",0,0.00143698807299899
"580",0,0.0010058916510993
"581",0,0.000143698807299899
"582",0,0.000143698807299899
"583",0,0.000718494036499497
"584",0,0.000143698807299899
"585",0,0.000143698807299899
"586",0,0.00287397614599799
"587",0,0.00217706821480406
"588",0,0.00145137880986938
"589",0,0.000725689404934688
"590",0,0.000725689404934688
"591",0,0.000143698807299899
"592",0,0.00330507256789769
"593",0,0.000287397614599799
"594",0,0.000143698807299899
"595",0,0.000143698807299899
"596",0,0.000725689404934688
"597",0,0.000143698807299899
"598",0,0.000143698807299899
"599",0,0.000143698807299899
"600",0,0.00145137880986938
"601",0,0.000287397614599799
"602",0,0.000287397614599799
"603",0,0.000143698807299899
"604",0,0.000287397614599799
"605",0,0.000725689404934688
"606",0,0.000718494036499497
"607",0,0.0689404934687954
"608",0,0.0573294629898403
"609",0,0.00704124155769507
"610",0,0.0950653120464441
"611",0,0.000725689404934688
"612",0,0.000143698807299899
"613",0,0.000287397614599799
"614",0,0.000143698807299899
"615",0,0.00186808449489869
"616",0,0.000287397614599799
"617",0,0.000143698807299899
"618",0,0.000143698807299899
"619",0,0.000143698807299899
"620",0,0.000143698807299899
"621",0,0.00217706821480406
"622",0,0.00145137880986938
"623",0,0.000143698807299899
"624",0,0.000725689404934688
"625",0,0.000143698807299899
"626",0,0.00362844702467344
"627",0,0.000862192843799396
"628",0,0.000725689404934688
"629",0,0.00145137880986938
"630",0,0.000143698807299899
"631",0,0.0010058916510993
"632",0,0.000287397614599799
"633",0,0.000431096421899698
"634",0,0.000287397614599799
"635",0,0.000143698807299899
"636",0,0.000143698807299899
"637",0,0.000143698807299899
"638",0,0.00775973559419457
"639",0,0.00330507256789769
"640",0,0.000718494036499497
"641",0,0.000287397614599799
"642",0,0.0137880986937591
"643",0,0.000143698807299899
"644",0,0.000143698807299899
"645",0,0.000725689404934688
"646",0,0.00145137880986938
"647",0,0.000143698807299899
"648",0,0.0377358490566038
"649",0,0.000725689404934688
"650",0,0.136429608127721
"651",0,0.000718494036499497
"652",0,0.000287397614599799
"653",0,0.000725689404934688
"654",0,0.0323322316424774
"655",0,0.000143698807299899
"656",0,0.000143698807299899
"657",0,0.000287397614599799
"658",0,0.000862192843799396
"659",0,0.00215548210949849
"660",0,0.000143698807299899
"661",0,0.000143698807299899
"662",0,0.000143698807299899
"663",0,0.000143698807299899
"664",0,0.0841799709724238
"665",0,0.000143698807299899
"666",0,0.000143698807299899
"667",0,0.00507982583454282
"668",0,0.0595065312046444
"669",0,0.000574795229199598
"670",0,0.00290275761973875
"671",0,0.00145137880986938
"672",0,0.000725689404934688
"673",0,0.000725689404934688
"674",0,0.000862192843799396
"675",0,0.000287397614599799
"676",0,0.000143698807299899
"677",0,0.000143698807299899
"678",0,0.000725689404934688
"679",0,0.000725689404934688
"680",0,0.000725689404934688
"681",0,0.000143698807299899
"682",0,0.000718494036499497
"683",0,0.000725689404934688
"684",0,0.0645863570391872
"685",0,0.000287397614599799
"686",0,0.000143698807299899
"687",0,0.00732863917229487
"688",0,0.0152394775036284
"689",0,0.000287397614599799
"690",0,0.000143698807299899
"691",0,0.00362844702467344
"692",0,0.00217706821480406
"693",0,0.000143698807299899
"694",0,0.000143698807299899
"695",0,0.0239477503628447
"696",0,0.00145137880986938
"697",0,0.00145137880986938
"698",0,0.000143698807299899
"699",0,0.000287397614599799
"700",0,0.00290275761973875
"701",0,0.000143698807299899
"702",0,0.000431096421899698
"703",0,0.000143698807299899
"704",0,0.000143698807299899
"705",0,0.00362844702467344
"706",0,0.000143698807299899
"707",0,0.00290275761973875
"708",0,0.000143698807299899
"709",0,0.000143698807299899
"710",0,0.00290275761973875
"711",0,0.0160942664175887
"712",0,0.000287397614599799
"713",0,0.000143698807299899
"714",0,0.000574795229199598
"715",0,0.000143698807299899
"716",0,0.000725689404934688
"717",0,0.000862192843799396
"718",0,0.000574795229199598
"719",0,0.000287397614599799
"720",0,0.000287397614599799
"721",0,0.00143698807299899
"722",0,0.00145137880986938
"723",0,0.000862192843799396
"724",0,0.00186808449489869
"725",0,0.000718494036499497
"726",0,0.00145137880986938
"727",0,0.000143698807299899
"728",0,0.000725689404934688
"729",0,0.00145137880986938
"730",0,0.000725689404934688
"731",0,0.000862192843799396
"732",0,0.000143698807299899
"733",0,0.000143698807299899
"734",0,0.000143698807299899
"735",0,0.000143698807299899
"736",0,0.000143698807299899
"737",0,0.000143698807299899
"738",0,0.000143698807299899
"739",0,0.00725689404934688
"740",0,0.00290275761973875
"741",0,0.122641509433962
"742",0,0.000725689404934688
"743",0,0.000143698807299899
"744",0,0.000431096421899698
"745",0,0.000287397614599799
"746",0,0.00145137880986938
"747",0,0.000143698807299899
"748",0,0.000287397614599799
"749",0,0.000143698807299899
"750",0,0.000143698807299899
"751",0,0.000431096421899698
"752",0,0.000143698807299899
"753",0,0.0209800258657853
"754",0,0.000287397614599799
"755",0,0.000287397614599799
"756",0,0.000431096421899698
"757",0,0.000143698807299899
"758",0,0.000574795229199598
"759",0,0.000143698807299899
"760",0,0.000287397614599799
"761",0,0.000725689404934688
"762",0,0.000287397614599799
"763",0,0.000574795229199598
"764",0,0.000143698807299899
"765",0,0.000287397614599799
"766",0,0.000725689404934688
"767",0,0.000718494036499497
"768",0,0.000143698807299899
"769",0,0.00653120464441219
"770",0,0.000143698807299899
"771",0,0.0130624092888244
"772",0,0.000143698807299899
"773",0,0.000143698807299899
"774",0,0.000143698807299899
"775",0,0.011611030478955
"776",0,0.000143698807299899
"777",0,0.000725689404934688
"778",0,0.00991521770369306
"779",0,0.0145137880986938
"780",0,0.000143698807299899
"781",0,0.000862192843799396
"782",0,0.0058055152394775
"783",0,0.000143698807299899
"784",0,0.000143698807299899
"785",0,0.000725689404934688
"786",0,0.000287397614599799
"787",0,0.000725689404934688
"788",0,0.00330507256789769
"789",0,0.00129328926569909
"790",0,0.000862192843799396
"791",0,0.00217706821480406
"792",0,0.00775973559419457
"793",0,0.000143698807299899
"794",0,0.000143698807299899
"795",0,0.00603534990659578
"796",0,0.00725689404934688
"797",0,0.000143698807299899
"798",0,0.000143698807299899
"799",0,0.000574795229199598
"800",0,0.00217706821480406
"801",0,0.000143698807299899
"802",0,0.000143698807299899
"803",0,0.000287397614599799
"804",0,0.000143698807299899
"805",0,0.000143698807299899
"806",0,0.000143698807299899
"807",0,0.000143698807299899
"808",0,0.00145137880986938
"809",0,0.000287397614599799
"810",0,0.00145137880986938
"811",0,0.000143698807299899
"812",0,0.000143698807299899
"813",0,0.000143698807299899
"814",0,0.000287397614599799
"815",0,0.000143698807299899
"816",0,0.00186808449489869
"817",0,0.000143698807299899
"818",0,0.000725689404934688
"819",0,0.000574795229199598
"820",0,0.000143698807299899
"821",0,0.000725689404934688
"822",0,0.000287397614599799
"823",0,0.00172438568759879
"824",0,0.000287397614599799
"825",0,0.000431096421899698
"826",0,0.000143698807299899
"827",0,0.000143698807299899
"828",0,0.00172438568759879
"829",0,0.000143698807299899
"830",0,0.000143698807299899
"831",0,0.00145137880986938
"832",0,0.000143698807299899
"833",0,0.000143698807299899
"834",0,0.000143698807299899
"835",0,0.00290275761973875
"836",0,0.000725689404934688
"837",0,0.000725689404934688
"838",0,0.00145137880986938
"839",0,0.000287397614599799
"840",0,0.00287397614599799
"841",0,0.00145137880986938
"842",0,0.00435413642960813
"843",0,0.000725689404934688
"844",0,0.00290275761973875
"845",0,0.000143698807299899
"846",0,0.000574795229199598
"847",0,0.000574795229199598
"848",0,0.00229918091679839
"849",0,0.000862192843799396
"850",0,0.000431096421899698
"851",0,0.00870827285921625
"852",0,0.000725689404934688
"853",0,0.000287397614599799
"854",0,0.000725689404934688
"855",1,0.00890932605259376
"856",0,0.00244287972409829
"857",0,0.000287397614599799
"858",0,0.000143698807299899
"859",0,0.000143698807299899
"860",0,0.000431096421899698
"861",0,0.000725689404934688
"862",0,0.00290275761973875
"863",0,0.000725689404934688
"864",0,0.000143698807299899
"865",0,0.0195936139332366
"866",0,0.000143698807299899
"867",0,0.000143698807299899
"868",0,0.00362844702467344
"869",0,0.000143698807299899
"870",0,0.000143698807299899
"871",0,0.00290275761973875
"872",0,0.00215548210949849
"873",0,0.000287397614599799
"874",0,0.000725689404934688
"875",0,0.000143698807299899
"876",0,0.000287397614599799
"877",0,0.00145137880986938
"878",0,0.00402356660439718
"879",0,0.000725689404934688
"880",0,0.000431096421899698
"881",0,0.0010058916510993
"882",0,0.000143698807299899
"883",0,0.000725689404934688
"884",0,0.000287397614599799
"885",0,0.000725689404934688
"886",0,0.000287397614599799
"887",0,0.000718494036499497
"888",0,0.000143698807299899
"889",0,0.00362844702467344
"890",0,0.000143698807299899
"891",0,0.000725689404934688
"892",0,0.000143698807299899
"893",0,0.000143698807299899
"894",0,0.000431096421899698
"895",0,0.00344877137519759
"896",0,0.00186808449489869
"897",0,0.000143698807299899
"898",0,0.0377358490566038
"899",0,0.00445466302629688
"900",0,0.000143698807299899
"901",0,0.000143698807299899
"902",0,0.000287397614599799
"903",0,0.000725689404934688
"904",0,0.000431096421899698
"905",0,0.000143698807299899
"906",0,0.000287397614599799
"907",0,0.000143698807299899
"908",0,0.00798258345428157
"909",0,0.000143698807299899
"910",0,0.000431096421899698
"911",0,0.00435413642960813
"912",0,0.0181422351233672
"913",0,0.011611030478955
"914",0,0.000143698807299899
"915",0,0.000143698807299899
"916",0,0.000143698807299899
"917",0,0.000718494036499497
"918",0,0.000143698807299899
"919",0,0.000725689404934688
"920",0,0.000725689404934688
"921",0,0.0507982583454282
"922",0,0.000725689404934688
"923",0,0.00646644632849547
"924",0,0.000143698807299899
"925",0,0.0145137880986938
"926",0,0.0174165457184325
"927",0,0.000431096421899698
"928",0,0.000143698807299899
"929",0,0.000725689404934688
"930",0,0.00158068688029889
"931",0,0.000574795229199598
"932",0,0.000725689404934688
"933",0,0.000143698807299899
"934",0,0.000143698807299899
"935",0,0.000143698807299899
"936",0,0.000143698807299899
"937",0,0.000143698807299899
"938",0,0.00435413642960813
"939",0,0.000143698807299899
"940",0,0.00507982583454282
"941",0,0.000725689404934688
"942",0,0.000143698807299899
"943",0,0.000287397614599799
"944",0,0.000143698807299899
"945",0,0.000143698807299899
"946",0,0.0130624092888244
"947",0,0.000143698807299899
"948",0,0.00316137376059779
"949",0,0.000143698807299899
"950",0,0.000143698807299899
"951",0,0.00143698807299899
"952",0,0.00362844702467344
"953",0,0.0010058916510993
"954",0,0.000431096421899698
"955",0,0.000143698807299899
"956",0,0.000725689404934688
"957",0,0.000287397614599799
"958",0,0.000143698807299899
"959",0,0.000143698807299899
"960",0,0.00359247018249749
"961",0,0.000143698807299899
"962",0,0.000287397614599799
"963",0,0.00273027733869809
"964",0,0.00201178330219859
"965",0,0.000431096421899698
"966",0,0.00290275761973875
"967",0,0.000143698807299899
"968",0,0.00145137880986938
"969",0,0.000574795229199598
"970",0,0.000143698807299899
"971",0,0.0551523947750363
"972",0,0.000143698807299899
"973",0,0.000143698807299899
"974",0,0.000143698807299899
"975",0,0.00531685587009628
"976",0,0.00761603678689467
"977",0,0.000725689404934688
"978",0,0.000287397614599799
"979",0,0.000143698807299899
"980",0,0.000143698807299899
"981",0,0.000431096421899698
"982",0,0.00290275761973875
"983",0,0.000143698807299899
"984",0,0.000143698807299899
"985",0,0.000287397614599799
"986",0,0.000725689404934688
"987",0,0.000431096421899698
"988",0,0.0010058916510993
"989",0,0.000143698807299899
"990",0,0.000143698807299899
"991",0,0.00359247018249749
"992",0,0.000287397614599799
"993",0,0.000431096421899698
"994",1,0.0373616898979738
"995",0,0.000287397614599799
"996",0,0.000143698807299899
"997",0,0.000143698807299899
"998",0,0.000143698807299899
